# chipvoice register log v1
# name: song-studio
# chip: 2a03
# clock: 1789773
# cycles: 21477276
# source: apps/web/src/studio/song.ts, the default piece in the editor
# notes: through the driver and the sequencer
0 4015 0F
17671701 4005 87
17671705 4017 C0
17671713 4005 08
17671717 4006 80
17701483 4002 42
17701523 4017 40
17701527 4006 00
17701531 4005 8F
17701535 4017 C0
17701543 4005 08
17701547 4006 FB
17731313 4002 3F
17731313 4006 AB
17761142 4002 3D
17761182 4017 40
17761186 4006 FF
17761190 4005 87
17761194 4017 C0
17761202 4005 08
17761206 4006 80
17790972 4002 3C
17791012 4017 40
17791016 4006 00
17791020 4005 8F
17791024 4017 C0
17791032 4005 08
17791036 4006 FB
17816091 4008 00
17816091 400B 05
17820801 4000 30
17820801 4006 AB
17841211 4008 FF
17841211 400A 00
17841211 400B FD
17841211 4000 7F
17841211 4001 08
17841211 4002 FD
17841211 4003 F8
17841211 400C 3C
17841211 400E 09
17841211 400F F8
17850671 4017 40
17850675 4006 FF
17850679 4005 87
17850683 4017 C0
17850691 4005 08
17850695 4006 80
17871040 400C 3A
17880500 4017 40
17880504 4006 00
17880508 4005 8F
17880512 4017 C0
17880520 4005 08
17880524 4006 FB
17900870 4000 7E
17900870 400C 37
17910290 4006 AB
17930700 4000 7D
17930700 400C 34
17940159 4017 40
17940163 4006 FF
17940167 4005 87
17940171 4017 C0
17940179 4005 08
17940183 4006 80
17960529 4000 7C
17960529 400C 32
17969989 4017 40
17969993 4006 00
17969997 4005 8F
17970001 4017 C0
17970009 4005 08
17970013 4006 FB
17990359 400C 31
17999778 4006 AB
18020188 4000 7B
18020188 400C 30
18029648 4017 40
18029652 4006 FF
18029656 4005 87
18029660 4017 C0
18029668 4005 08
18029672 4006 80
18059478 4017 40
18059482 4006 00
18059486 4005 8F
18059490 4017 C0
18059498 4005 08
18059502 4006 FB
18079847 4000 7A
18089267 4006 AB
18119137 4017 40
18119141 4006 FF
18119145 4005 87
18119149 4017 C0
18119157 4005 08
18119161 4006 80
18148966 4017 40
18148970 4006 00
18148974 4005 8F
18148978 4017 C0
18148986 4005 08
18148990 4006 FB
18169336 4008 00
18169336 400B 05
18169336 4000 30
18178756 4006 AB
18194456 4008 FF
18194456 400A 00
18194456 400B FD
18194456 4000 7F
18194456 4001 08
18194456 4002 D5
18194456 4003 F8
18194456 400C 36
18194456 400E 8D
18194456 400F F8
18208625 4017 40
18208629 4006 FF
18208633 4005 87
18208637 4017 C0
18208645 4005 08
18208649 4006 80
18224285 400C 33
18238455 4017 40
18238459 4006 00
18238463 4005 8F
18238467 4017 C0
18238475 4005 08
18238479 4006 FB
18254115 4000 7E
18254115 400C 31
18268244 4006 AB
18283944 4000 7D
18283944 400C 30
18298114 4017 40
18298118 4006 FF
18298122 4005 87
18298126 4017 C0
18298134 4005 08
18298138 4006 80
18313774 4000 7C
18327944 4017 40
18327948 4006 00
18327952 4005 8F
18327956 4017 C0
18327964 4005 08
18327968 4006 FB
18357733 4006 AB
18373433 4000 7B
18387603 4017 40
18387607 4006 FF
18387611 4005 87
18387615 4017 C0
18387623 4005 08
18387627 4006 80
18417432 4017 40
18417436 4006 00
18417440 4005 8F
18417444 4017 C0
18417452 4005 08
18417456 4006 FB
18433092 4000 7A
18447222 4006 AB
18477091 4017 40
18477095 4006 FF
18477099 4005 87
18477103 4017 C0
18477111 4005 08
18477115 4006 80
18506921 4017 40
18506925 4006 00
18506929 4005 8F
18506933 4017 C0
18506941 4005 08
18506945 4006 FB
18522581 4008 00
18522581 400B 05
18522581 4000 79
18536710 4006 AB
18547700 4008 FF
18547700 400A 00
18547700 400B FD
18547700 400C 3D
18547700 400E 06
18547700 400F F8
18566580 4017 40
18566584 4006 FF
18566588 4005 87
18566592 4017 C0
18566600 4005 08
18566604 4006 80
18577530 400C 3B
18577530 400E 04
18582240 4002 D3
18596409 4017 40
18596413 4006 00
18596417 4005 8F
18596421 4017 C0
18596429 4005 08
18596433 4006 FB
18607359 400C 38
18607359 400E 03
18612069 4000 78
18626199 4006 AB
18637189 400C 34
18637189 400E 01
18656069 4017 40
18656073 4006 FF
18656077 4005 87
18656081 4017 C0
18656089 4005 08
18656093 4006 80
18667018 400C 32
18667018 400E 00
18671728 4002 D5
18685898 4017 40
18685902 4006 00
18685906 4005 8F
18685910 4017 C0
18685918 4005 08
18685922 4006 FB
18696848 400C 30
18701558 4002 D6
18715688 4006 AB
18731387 4002 D7
18745557 4017 40
18745561 4006 FF
18745565 4005 87
18745569 4017 C0
18745577 4005 08
18745581 4006 80
18761217 4002 D6
18775387 4017 40
18775391 4006 00
18775395 4005 8F
18775399 4017 C0
18775407 4005 08
18775411 4006 FB
18791047 4002 D5
18805176 4006 AB
18820876 4002 D3
18835046 4017 40
18835050 4006 FF
18835054 4005 87
18835058 4017 C0
18835066 4005 08
18835070 4006 80
18864875 4017 40
18864879 4006 00
18864883 4005 8F
18864887 4017 C0
18864895 4005 08
18864899 4006 FB
18875825 4008 00
18875825 400B 05
18880535 4000 30
18894665 4006 AB
18900945 4008 FF
18900945 400A 00
18900945 400B FD
18900945 4000 7F
18900945 4001 08
18900945 4002 BD
18900945 4003 F8
18900945 400C 36
18900945 400E 8D
18900945 400F F8
18924535 4017 40
18924539 4006 FF
18924543 4005 87
18924547 4017 C0
18924555 4005 08
18924559 4006 80
18930774 400C 33
18954364 4017 40
18954368 4006 00
18954372 4005 8F
18954376 4017 C0
18954384 4005 08
18954388 4006 FB
18960604 4000 7E
18960604 400C 31
18984154 4006 AB
18990434 4000 7D
18990434 400C 30
19014023 4017 40
19014027 4006 FF
19014031 4005 87
19014035 4017 C0
19014043 4005 08
19014047 4006 80
19020263 4000 7C
19043853 4017 40
19043857 4006 00
19043861 4005 8F
19043865 4017 C0
19043873 4005 08
19043877 4006 FB
19073642 4006 AB
19077567 400C 3D
19077567 400E 06
19077567 400F F8
19079922 4000 7B
19103512 4017 40
19103516 4006 FF
19103520 4005 87
19103524 4017 C0
19103532 4005 08
19103536 4006 80
19107397 400C 3B
19107397 400E 04
19133341 4017 40
19133345 4006 00
19133349 4005 8F
19133353 4017 C0
19133361 4005 08
19133365 4006 FB
19137226 400C 38
19137226 400E 03
19139581 4000 7A
19163131 4006 AB
19167056 400C 34
19167056 400E 01
19193000 4017 40
19193004 4006 FF
19193008 4005 87
19193012 4017 C0
19193020 4005 08
19193024 4006 80
19196885 400C 32
19196885 400E 00
19222830 4017 40
19222834 4006 00
19222838 4005 8F
19222842 4017 C0
19222850 4005 08
19222854 4006 FB
19226715 400C 30
19229070 4008 00
19229070 400B 05
19229070 4000 30
19252620 4006 AB
19254190 4008 FF
19254190 400A 00
19254190 400B FD
19254190 4000 7F
19254190 4001 08
19254190 4002 D5
19254190 4003 F8
19254190 400C 3C
19254190 400E 09
19254190 400F F8
19282489 4017 40
19282493 4006 FF
19282497 4005 87
19282501 4017 C0
19282509 4005 08
19282513 4006 80
19284019 400C 3A
19312319 4017 40
19312323 4006 00
19312327 4005 8F
19312331 4017 C0
19312339 4005 08
19312343 4006 FB
19313849 4000 7E
19313849 400C 37
19342108 4006 AB
19343678 4000 7D
19343678 400C 34
19371978 4017 40
19371982 4006 FF
19371986 4005 87
19371990 4017 C0
19371998 4005 08
19372002 4006 80
19373508 4000 7C
19373508 400C 32
19401807 4017 40
19401811 4006 00
19401815 4005 8F
19401819 4017 C0
19401827 4005 08
19401831 4006 FB
19403337 400C 31
19431597 4006 AB
19433167 4000 7B
19433167 400C 30
19461466 4017 40
19461470 4006 FF
19461474 4005 87
19461478 4017 C0
19461486 4005 08
19461490 4006 80
19491296 4017 40
19491300 4006 00
19491304 4005 8F
19491308 4017 C0
19491316 4005 08
19491320 4006 FB
19492826 4000 7A
19521086 4006 AB
19550955 4017 40
19550959 4006 FF
19550963 4005 87
19550967 4017 C0
19550975 4005 08
19550979 4006 80
19580785 4017 40
19580789 4006 00
19580793 4005 8F
19580797 4017 C0
19580805 4005 08
19580809 4006 FB
19582315 4008 00
19582315 400B 05
19582315 4000 79
19607434 4008 FF
19607434 400A 00
19607434 400B FD
19607434 400C 36
19607434 400E 8D
19607434 400F F8
19610574 4006 AB
19637264 400C 33
19640444 4017 40
19640448 4006 FF
19640452 4005 87
19640456 4017 C0
19640464 4005 08
19640468 4006 80
19641974 4002 D3
19667093 400C 31
19670273 4017 40
19670277 4006 00
19670281 4005 8F
19670285 4017 C0
19670293 4005 08
19670297 4006 FB
19671803 4000 78
19696923 400C 30
19700063 4006 AB
19729932 4017 40
19729936 4006 FF
19729940 4005 87
19729944 4017 C0
19729952 4005 08
19729956 4006 80
19731462 4002 D5
19759762 4017 40
19759766 4006 00
19759770 4005 8F
19759774 4017 C0
19759782 4005 08
19759786 4006 FB
19761292 4002 D6
19789551 4006 AB
19791121 4002 D7
19819421 4017 40
19819425 4006 FF
19819429 4005 87
19819433 4017 C0
19819441 4005 08
19819445 4006 80
19820951 4002 D6
19849251 4017 40
19849255 4006 00
19849259 4005 8F
19849263 4017 C0
19849271 4005 08
19849275 4006 FB
19850781 4002 D5
19879040 4006 AB
19880610 4002 D3
19908870 4004 30
19935559 4008 00
19935559 400B 05
19940269 4000 30
19960679 4008 FF
19960679 400A 74
19960679 400B FC
19960679 4000 7F
19960679 4001 08
19960679 4002 E1
19960679 4003 F8
19960679 4004 39
19960679 4005 08
19960679 4006 3A
19960679 4007 FA
19960679 400C 3D
19960679 400E 06
19960679 400F F8
19990508 4004 38
19990508 400C 3B
19990508 400E 04
19990548 4017 40
19990552 4006 00
19990556 4005 8F
19990560 4017 C0
19990568 4005 08
19990572 4006 C4
20020338 4000 7E
20020338 4004 37
20020338 4006 7C
20020338 400C 38
20020338 400E 03
20050168 4000 7D
20050168 400C 34
20050168 400E 01
20050208 4017 40
20050212 4006 FF
20050216 4005 87
20050220 4017 C0
20050228 4005 08
20050232 4006 3A
20079997 4000 7C
20079997 4004 36
20079997 400C 32
20079997 400E 00
20080037 4017 40
20080041 4006 00
20080045 4005 8F
20080049 4017 C0
20080057 4005 08
20080061 4006 C4
20109827 4006 7C
20109827 400C 30
20139656 4000 7B
20139696 4017 40
20139700 4006 FF
20139704 4005 87
20139708 4017 C0
20139716 4005 08
20139720 4006 3A
20169526 4017 40
20169530 4006 00
20169534 4005 8F
20169538 4017 C0
20169546 4005 08
20169550 4006 C4
20199315 4000 7A
20199315 4006 7C
20229185 4017 40
20229189 4006 FF
20229193 4005 87
20229197 4017 C0
20229205 4005 08
20229209 4006 3A
20259014 4017 40
20259018 4006 00
20259022 4005 8F
20259026 4017 C0
20259034 4005 08
20259038 4006 C4
20288804 4008 00
20288804 400B 04
20288804 4000 79
20288804 4006 7C
20313924 4008 FF
20313924 400A 74
20313924 400B FC
20313924 400C 36
20313924 400E 8D
20313924 400F F8
20318673 4017 40
20318677 4006 FF
20318681 4005 87
20318685 4017 C0
20318693 4005 08
20318697 4006 3A
20343753 400C 33
20348463 4002 E0
20348503 4017 40
20348507 4006 00
20348511 4005 8F
20348515 4017 C0
20348523 4005 08
20348527 4006 C4
20373583 400C 31
20378293 4000 78
20378293 4002 DF
20378293 4006 7C
20403412 400C 30
20408122 4002 E0
20408162 4017 40
20408166 4006 FF
20408170 4005 87
20408174 4017 C0
20408182 4005 08
20408186 4006 3A
20437952 4002 E1
20437992 4017 40
20437996 4006 00
20438000 4005 8F
20438004 4017 C0
20438012 4005 08
20438016 4006 C4
20467781 4002 E3
20467781 4006 7C
20497611 4002 E4
20497651 4017 40
20497655 4006 FF
20497659 4005 87
20497663 4017 C0
20497671 4005 08
20497675 4006 3A
20527440 4002 E3
20527480 4017 40
20527484 4006 00
20527488 4005 8F
20527492 4017 C0
20527500 4005 08
20527504 4006 C4
20557270 4002 E1
20557270 4006 7C
20587099 4002 E0
20587139 4017 40
20587143 4006 FF
20587147 4005 87
20587151 4017 C0
20587159 4005 08
20587163 4006 3A
20616929 4002 DF
20616969 4017 40
20616973 4006 00
20616977 4005 8F
20616981 4017 C0
20616989 4005 08
20616993 4006 C4
20642049 4008 00
20642049 400B 04
20646759 4000 30
20646759 4006 7C
20667168 4008 FF
20667168 400A 74
20667168 400B FC
20667168 4000 7F
20667168 4001 08
20667168 4002 1C
20667168 4003 F9
20667168 400C 3C
20667168 400E 09
20667168 400F F8
20676628 4017 40
20676632 4006 FF
20676636 4005 87
20676640 4017 C0
20676648 4005 08
20676652 4006 3A
20696998 400C 3A
20706458 4017 40
20706462 4006 00
20706466 4005 8F
20706470 4017 C0
20706478 4005 08
20706482 4006 C4
20726827 4000 7E
20726827 400C 37
20736247 4006 7C
20756657 4000 7D
20756657 400C 34
20766117 4017 40
20766121 4006 FF
20766125 4005 87
20766129 4017 C0
20766137 4005 08
20766141 4006 3A
20786486 4000 7C
20786486 400C 32
20795946 4017 40
20795950 4006 00
20795954 4005 8F
20795958 4017 C0
20795966 4005 08
20795970 4006 C4
20816316 400C 31
20825736 4006 7C
20846146 4000 7B
20846146 400C 30
20855605 4017 40
20855609 4006 FF
20855613 4005 87
20855617 4017 C0
20855625 4005 08
20855629 4006 3A
20885435 4017 40
20885439 4006 00
20885443 4005 8F
20885447 4017 C0
20885455 4005 08
20885459 4006 C4
20905805 4000 7A
20915224 4006 7C
20945094 4017 40
20945098 4006 FF
20945102 4005 87
20945106 4017 C0
20945114 4005 08
20945118 4006 3A
20974924 4017 40
20974928 4006 00
20974932 4005 8F
20974936 4017 C0
20974944 4005 08
20974948 4006 C4
20995293 4008 00
20995293 400B 04
20995293 4000 79
21004713 4006 7C
21020413 4008 FF
21020413 400A 74
21020413 400B FC
21020413 400C 36
21020413 400E 8D
21020413 400F F8
21034583 4017 40
21034587 4006 FF
21034591 4005 87
21034595 4017 C0
21034603 4005 08
21034607 4006 3A
21050242 400C 33
21054952 4002 1A
21064412 4017 40
21064416 4006 00
21064420 4005 8F
21064424 4017 C0
21064432 4005 08
21064436 4006 C4
21080072 400C 31
21084782 4000 78
21084782 4002 19
21094202 4006 7C
21109902 400C 30
21114611 4002 1A
21124071 4017 40
21124075 4006 FF
21124079 4005 87
21124083 4017 C0
21124091 4005 08
21124095 4006 3A
21144441 4002 1C
21153901 4017 40
21153905 4006 00
21153909 4005 8F
21153913 4017 C0
21153921 4005 08
21153925 4006 C4
21174271 4002 1E
21183690 4006 7C
21204100 4002 1F
21213560 4017 40
21213564 4006 FF
21213568 4005 87
21213572 4017 C0
21213580 4005 08
21213584 4006 3A
21233930 4002 1E
21243390 4017 40
21243394 4006 00
21243398 4005 8F
21243402 4017 C0
21243410 4005 08
21243414 4006 C4
21263759 4002 1C
21273179 4006 7C
21293589 4002 1A
21303049 4017 40
21303053 4006 FF
21303057 4005 87
21303061 4017 C0
21303069 4005 08
21303073 4006 3A
21323418 4002 19
21332878 4017 40
21332882 4006 00
21332886 4005 8F
21332890 4017 C0
21332898 4005 08
21332902 4006 C4
21348538 4008 00
21348538 400B 04
21353248 4000 30
21362668 4006 7C
21373658 4008 FF
21373658 400A 74
21373658 400B FC
21373658 4000 7F
21373658 4001 08
21373658 4002 FD
21373658 4003 F8
21373658 400C 3D
21373658 400E 06
21373658 400F F8
21392537 4017 40
21392541 4006 FF
21392545 4005 87
21392549 4017 C0
21392557 4005 08
21392561 4006 3A
21403487 400C 3B
21403487 400E 04
21422367 4017 40
21422371 4006 00
21422375 4005 8F
21422379 4017 C0
21422387 4005 08
21422391 4006 C4
21433317 4000 7E
21433317 400C 38
21433317 400E 03
21452156 4006 7C
21463146 4000 7D
21463146 400C 34
21463146 400E 01
